,V1,N05B
5891,NA,6.83E-06
5892,NA,0.056479191
5893,NA,0.112228517
5894,NA,0.900640105
5895,NA,1.372109279
5896,NA,1.621632498
5897,NA,1.516922774
5898,NA,1.403172042
5899,NA,0.829859436
5900,NA,0.840466263
5901,NA,0.707015805
5902,NA,0.587451728
5903,NA,0.60018853
5904,NA,0.373580093
5905,NA,0.081181436
5906,NA,0.062678349
5907,NA,0.048826221
5908,NA,0.030374085
5909,NA,0.070695889
5910,NA,0.070695889
5911,NA,0.070695889
5912,NA,0.070695889
5913,NA,0.070695889
5914,NA,0.070695889
5915,NA,7.50E-06
5916,NA,0.062032899
5917,NA,0.123264165
5918,NA,0.989201795
5919,NA,1.507031448
5920,NA,1.78109077
5921,NA,1.666084736
5922,NA,1.541148673
5923,NA,0.911461126
5924,NA,0.923110943
5925,NA,0.776538042
5926,NA,0.645216997
5927,NA,0.659206233
5928,NA,0.410314949
5929,NA,0.089164164
5930,NA,0.068841633
5931,NA,0.053627398
5932,NA,0.033360828
5933,NA,0.053023815
5934,NA,0.053023815
5935,NA,0.053023815
5936,NA,0.053023815
5937,NA,0.053023815
5938,NA,0.053023815
5939,NA,5.63E-06
5940,NA,0.04652634
5941,NA,0.092451434
5942,NA,0.741927912
5943,NA,1.130314058
5944,NA,1.335865909
5945,NA,1.249608295
5946,NA,1.155902892
5947,NA,0.683620322
5948,NA,0.692357997
5949,NA,0.582424385
5950,NA,0.483930075
5951,NA,0.494422378
5952,NA,0.307747231
5953,NA,0.066875518
5954,NA,0.051633074
5955,NA,0.040221988
5956,NA,0.025021517
5957,NA,0.066577072
5958,NA,0.066577072
5959,NA,0.066577072
5960,NA,0.066577072
5961,NA,0.066577072
5962,NA,0.066577072
5963,NA,7.07E-06
5964,NA,0.058418797
5965,NA,0.116082665
5966,NA,0.931569857
5967,NA,1.419230209
5968,NA,1.677322546
5969,NA,1.569016884
5970,NA,1.451359728
5971,NA,0.858358441
5972,NA,0.869329527
5973,NA,0.731296117
5974,NA,0.607625975
5975,NA,0.620800184
5976,NA,0.386409568
5977,NA,0.083969366
5978,NA,0.064830847
5979,NA,0.050503009
5980,NA,0.031417191
5981,NA,0.048460475
5982,NA,0.048460475
5983,NA,0.048460475
5984,NA,0.048460475
5985,NA,0.048460475
5986,NA,0.048460475
5987,NA,5.14E-06
5988,NA,0.042522186
5989,NA,0.08449487
5990,NA,0.678076044
5991,NA,1.033036867
5992,NA,1.220898496
5993,NA,1.142064392
5994,NA,1.056423473
5995,NA,0.624786528
5996,NA,0.63277222
5997,NA,0.532299725
5998,NA,0.442282041
5999,NA,0.451871354
6000,NA,0.281261861
6001,NA,0.061120071
6002,NA,0.047189423
6003,NA,0.0367604
6004,NA,0.022868113
6005,NA,0.029269776
6006,NA,0.029269776
6007,NA,0.029269776
6008,NA,0.029269776
6009,NA,0.029269776
6010,NA,0.029269776
6011,NA,3.11E-06
6012,NA,0.025683092
6013,NA,0.051034289
6014,NA,0.409553017
6015,NA,0.623946781
6016,NA,0.737413844
6017,NA,0.689798617
6018,NA,0.638072122
6019,NA,0.377366535
6020,NA,0.382189836
6021,NA,0.321505176
6022,NA,0.267135148
6023,NA,0.272927024
6024,NA,0.169880126
6025,NA,0.03691608
6026,NA,0.02850207
6027,NA,0.022203015
6028,NA,0.013812175
6029,NA,0.049516901
6030,NA,0.049516901
6031,NA,0.049516901
6032,NA,0.049516901
6033,NA,0.049516901
6034,NA,0.049516901
6035,NA,5.26E-06
6036,NA,0.043449159
6037,NA,0.086336838
6038,NA,0.692857936
6039,NA,1.055556817
6040,NA,1.247513784
6041,NA,1.166961116
6042,NA,1.079453246
6043,NA,0.638406721
6044,NA,0.6465665
6045,NA,0.543903729
6046,NA,0.451923681
6047,NA,0.461722039
6048,NA,0.287393301
6049,NA,0.062452474
6050,NA,0.048218141
6051,NA,0.037561768
6052,NA,0.023366632
6053,NA,0.059768386
6054,NA,0.059768386
6055,NA,0.059768386
6056,NA,0.059768386
6057,NA,0.059768386
6058,NA,0.059768386
6059,NA,6.34E-06
6060,NA,0.052444439
6061,NA,0.104211154
6062,NA,0.836300323
6063,NA,1.274088759
6064,NA,1.505786579
6065,NA,1.408557091
6066,NA,1.302932465
6067,NA,0.770576072
6068,NA,0.780425171
6069,NA,0.656508125
6070,NA,0.545485447
6071,NA,0.557312359
6072,NA,0.346892339
6073,NA,0.07538201
6074,NA,0.058200744
6075,NA,0.045338181
6076,NA,0.028204226
6077,NA,0.065645528
6078,NA,0.065645528
6079,NA,0.065645528
6080,NA,0.065645528
6081,NA,0.065645528
6082,NA,0.065645528
6083,NA,6.97E-06
6084,NA,0.057601403
6085,NA,0.11445844
6086,NA,0.918535358
6087,NA,1.39937238
6088,NA,1.653853497
6089,NA,1.547063245
6090,NA,1.431052344
6091,NA,0.846348314
6092,NA,0.857165893
6093,NA,0.721063843
6094,NA,0.59912409
6095,NA,0.612113965
6096,NA,0.381002937
6097,NA,0.082794469
6098,NA,0.063923736
6099,NA,0.049796372
6100,NA,0.030977603
6101,NA,0.049235909
6102,NA,0.049235909
6103,NA,0.049235909
6104,NA,0.049235909
6105,NA,0.049235909
6106,NA,0.049235909
6107,NA,5.23E-06
6108,NA,0.043202599
6109,NA,0.085846903
6110,NA,0.688926186
6111,NA,1.049566866
6112,NA,1.240434537
6113,NA,1.16033898
6114,NA,1.073327689
6115,NA,0.634783964
6116,NA,0.642897439
6117,NA,0.540817247
6118,NA,0.449359157
6119,NA,0.459101913
6120,NA,0.285762434
6121,NA,0.062098075
6122,NA,0.047944518
6123,NA,0.037348617
6124,NA,0.023234034
6125,NA,0.06182095
6126,NA,0.06182095
6127,NA,0.06182095
6128,NA,0.06182095
6129,NA,0.06182095
6130,NA,0.06182095
6131,NA,6.56E-06
6132,NA,0.054245485
6133,NA,0.10778997
6134,NA,0.865020521
6135,NA,1.317843471
6136,NA,1.557498251
6137,NA,1.456929711
6138,NA,1.347677727
6139,NA,0.79703917
6140,NA,0.807226505
6141,NA,0.679053904
6142,NA,0.564218489
6143,NA,0.576451561
6144,NA,0.358805304
6145,NA,0.077970776
6146,NA,0.060199472
6147,NA,0.046895183
6148,NA,0.029172815
6149,NA,0.044998563
6150,NA,0.044998563
6151,NA,0.044998563
6152,NA,0.044998563
6153,NA,0.044998563
6154,NA,0.044998563
6155,NA,4.78E-06
6156,NA,0.039484493
6157,NA,0.078458739
6158,NA,0.629635758
6159,NA,0.959238947
6160,NA,1.133680148
6161,NA,1.060477782
6162,NA,0.980954864
6163,NA,0.580153129
6164,NA,0.587568341
6165,NA,0.494273384
6166,NA,0.410686368
6167,NA,0.419590642
6168,NA,0.261169122
6169,NA,0.056753785
6170,NA,0.043818313
6171,NA,0.034134317
6172,NA,0.021234464
6173,NA,0.027178806
6174,NA,0.027178806
6175,NA,0.027178806
6176,NA,0.027178806
6177,NA,0.027178806
6178,NA,0.027178806
6179,NA,2.88E-06
6180,NA,0.023848348
6181,NA,0.04738851
6182,NA,0.380295435
6183,NA,0.579373373
6184,NA,0.684734594
6185,NA,0.640520895
6186,NA,0.592489629
6187,NA,0.350408286
6188,NA,0.35488702
6189,NA,0.298537542
6190,NA,0.24805159
6191,NA,0.253429707
6192,NA,0.157744257
6193,NA,0.034278875
6194,NA,0.026465943
6195,NA,0.02061688
6196,NA,0.012825463
6197,NA,0.052143459
6198,NA,0.052143459
6199,NA,0.052143459
6200,NA,0.052143459
6201,NA,0.052143459
6202,NA,0.052143459
6203,NA,5.53E-06
6204,NA,0.045753862
6205,NA,0.09091646
6206,NA,0.729609659
6207,NA,1.111547418
6208,NA,1.313686485
6209,NA,1.228861009
6210,NA,1.1367114
6211,NA,0.672270152
6212,NA,0.680862756
6213,NA,0.572754375
6214,NA,0.475895369
6215,NA,0.486213468
6216,NA,0.302637694
6217,NA,0.065765182
6218,NA,0.050775808
6219,NA,0.039554182
6220,NA,0.024606084
6221,NA,0.06293872
6222,NA,0.06293872
6223,NA,0.06293872
6224,NA,0.06293872
6225,NA,0.06293872
6226,NA,0.06293872
6227,NA,6.68E-06
6228,NA,0.055226285
6229,NA,0.109738896
6230,NA,0.880660756
6231,NA,1.341671094
6232,NA,1.585659016
6233,NA,1.48327212
6234,NA,1.372044776
6235,NA,0.81145025
6236,NA,0.821821781
6237,NA,0.691331721
6238,NA,0.574419993
6239,NA,0.586874248
6240,NA,0.36529278
6241,NA,0.079380548
6242,NA,0.061287924
6243,NA,0.047743084
6244,NA,0.029700282
6245,NA,0.069127607
6246,NA,0.069127607
6247,NA,0.069127607
6248,NA,0.069127607
6249,NA,0.069127607
6250,NA,0.069127607
6251,NA,7.34E-06
6252,NA,0.060656792
6253,NA,0.120529735
6254,NA,0.967257838
6255,NA,1.473600218
6256,NA,1.741579945
6257,NA,1.629125147
6258,NA,1.506960603
6259,NA,0.891241729
6260,NA,0.902633112
6261,NA,0.759311711
6262,NA,0.630903826
6263,NA,0.644582733
6264,NA,0.401212728
6265,NA,0.087186191
6266,NA,0.067314485
6267,NA,0.052437754
6268,NA,0.032620768
6269,NA,0.051847562
6270,NA,0.051847562
6271,NA,0.051847562
6272,NA,0.051847562
6273,NA,0.051847562
6274,NA,0.051847562
6275,NA,5.50E-06
6276,NA,0.045494223
6277,NA,0.090400538
6278,NA,0.725469355
6279,NA,1.105239737
6280,NA,1.30623173
6281,NA,1.221887611
6282,NA,1.130260922
6283,NA,0.668455231
6284,NA,0.676999075
6285,NA,0.569504175
6286,NA,0.473194813
6287,NA,0.48345436
6288,NA,0.300920321
6289,NA,0.065391985
6290,NA,0.050487671
6291,NA,0.039329724
6292,NA,0.024466452
6293,NA,0.06510016
6294,NA,0.06510016
6295,NA,0.06510016
6296,NA,0.06510016
6297,NA,0.06510016
6298,NA,0.06510016
6299,NA,6.91E-06
6300,NA,0.057122864
6301,NA,0.113507545
6302,NA,0.910904378
6303,NA,1.387746717
6304,NA,1.640113664
6305,NA,1.5342106
6306,NA,1.419163491
6307,NA,0.839317047
6308,NA,0.850044756
6309,NA,0.715073411
6310,NA,0.594146705
6311,NA,0.607028664
6312,NA,0.377837652
6313,NA,0.082106632
6314,NA,0.063392672
6315,NA,0.049382676
6316,NA,0.030720248
6317,NA,0.047385452
6318,NA,0.047385452
6319,NA,0.047385452
6320,NA,0.047385452
6321,NA,0.047385452
6322,NA,0.047385452
6323,NA,5.03E-06
6324,NA,0.041578895
6325,NA,0.082620478
6326,NA,0.663033945
6327,NA,1.010120494
6328,NA,1.193814696
6329,NA,1.116729408
6330,NA,1.032988304
6331,NA,0.610926576
6332,NA,0.618735119
6333,NA,0.520491455
6334,NA,0.432470678
6335,NA,0.441847267
6336,NA,0.275022489
6337,NA,0.059764214
6338,NA,0.046142597
6339,NA,0.035944926
6340,NA,0.022360818
6341,NA,0.02862047
6342,NA,0.02862047
6343,NA,0.02862047
6344,NA,0.02862047
6345,NA,0.02862047
6346,NA,0.02862047
6347,NA,3.04E-06
6348,NA,0.025113351
6349,NA,0.04990217
6350,NA,0.400467698
6351,NA,0.610105459
6352,NA,0.721055425
6353,NA,0.67449647
6354,NA,0.62391745
6355,NA,0.368995225
6356,NA,0.373711528
6357,NA,0.314373067
6358,NA,0.261209155
6359,NA,0.266872547
6360,NA,0.16611159
6361,NA,0.036097152
6362,NA,0.027869794
6363,NA,0.021710475
6364,NA,0.013505772
6365,NA,0.080197726
6366,NA,0.080197726
6367,NA,0.080197726
6368,NA,0.080197726
6369,NA,0.080197726
6370,NA,0.080197726
6371,NA,8.51E-06
6372,NA,0.070370393
6373,NA,0.139831409
6374,NA,1.122154853
6375,NA,1.709583081
6376,NA,2.020477178
6377,NA,1.890013828
6378,NA,1.748285811
6379,NA,1.033965497
6380,NA,1.0471811
6381,NA,0.880908159
6382,NA,0.73193699
6383,NA,0.747806441
6384,NA,0.465463077
6385,NA,0.101148219
6386,NA,0.07809425
6387,NA,0.060835155
6388,NA,0.03784467
6389,NA,0.096801063
6390,NA,0.096801063
6391,NA,0.096801063
6392,NA,0.096801063
6393,NA,0.096801063
6394,NA,0.096801063
6395,NA,1.03E-05
6396,NA,0.084939176
6397,NA,0.168780708
6398,NA,1.354474587
6399,NA,2.063518089
6400,NA,2.438776595
6401,NA,2.281303416
6402,NA,2.110233445
6403,NA,1.248027387
6404,NA,1.263979017
6405,NA,1.063282586
6406,NA,0.883469914
6407,NA,0.902624818
6408,NA,0.561827904
6409,NA,0.122088936
6410,NA,0.094262104
6411,NA,0.073429858
6412,NA,0.045679652
6413,NA,0.106319699
6414,NA,0.106319699
6415,NA,0.106319699
6416,NA,0.106319699
6417,NA,0.106319699
6418,NA,0.106319699
6419,NA,1.13E-05
6420,NA,0.09329141
6421,NA,0.185377242
6422,NA,1.487662703
6423,NA,2.266427829
6424,NA,2.678586233
6425,NA,2.50562841
6426,NA,2.317736797
6427,NA,1.370748343
6428,NA,1.388268528
6429,NA,1.167837228
6430,NA,0.970343226
6431,NA,0.991381669
6432,NA,0.617073533
6433,NA,0.134094178
6434,NA,0.10353108
6435,NA,0.080650359
6436,NA,0.050171421
6437,NA,0.07974263
6438,NA,0.07974263
6439,NA,0.07974263
6440,NA,0.07974263
6441,NA,0.07974263
6442,NA,0.07974263
6443,NA,8.46E-06
6444,NA,0.069971063
6445,NA,0.13903791
6446,NA,1.115786979
6447,NA,1.699881737
6448,NA,2.009011608
6449,NA,1.879288597
6450,NA,1.738364841
6451,NA,1.028098069
6452,NA,1.041238678
6453,NA,0.875909283
6454,NA,0.727783478
6455,NA,0.743562876
6456,NA,0.462821721
6457,NA,0.100574235
6458,NA,0.07765109
6459,NA,0.060489935
6460,NA,0.037629913
6461,NA,0.100125402
6462,NA,0.100125402
6463,NA,0.100125402
6464,NA,0.100125402
6465,NA,0.100125402
6466,NA,0.100125402
6467,NA,1.06E-05
6468,NA,0.087856154
6469,NA,0.174576969
6470,NA,1.400989907
6471,NA,2.134383357
6472,NA,2.522528977
6473,NA,2.35964786
6474,NA,2.18270301
6475,NA,1.290887101
6476,NA,1.307386541
6477,NA,1.099797801
6478,NA,0.913810008
6479,NA,0.933622729
6480,NA,0.581122179
6481,NA,0.12628171
6482,NA,0.09749925
6483,NA,0.075951584
6484,NA,0.047248381
6485,NA,0.072879812
6486,NA,0.072879812
6487,NA,0.072879812
6488,NA,0.072879812
6489,NA,0.072879812
6490,NA,0.072879812
6491,NA,7.74E-06
6492,NA,0.063949207
6493,NA,0.127072017
6494,NA,1.019760018
6495,NA,1.553586361
6496,NA,1.836111869
6497,NA,1.717553091
6498,NA,1.588757528
6499,NA,0.9396178
6500,NA,0.951627501
6501,NA,0.800526699
6502,NA,0.665148911
6503,NA,0.6795703
6504,NA,0.422990316
6505,NA,0.091918606
6506,NA,0.070968275
6507,NA,0.055284045
6508,NA,0.034391404
6509,NA,0.044018878
6510,NA,0.044018878
6511,NA,0.044018878
6512,NA,0.044018878
6513,NA,0.044018878
6514,NA,0.044018878
6515,NA,4.67E-06
6516,NA,0.038624858
6517,NA,0.076750577
6518,NA,0.615927661
6519,NA,0.938354904
6520,NA,1.108998263
6521,NA,1.03738962
6522,NA,0.959598034
6523,NA,0.567522342
6524,NA,0.574776114
6525,NA,0.483512325
6526,NA,0.401745122
6527,NA,0.410455537
6528,NA,0.255483086
6529,NA,0.055518172
6530,NA,0.042864324
6531,NA,0.033391162
6532,NA,0.020772159
6533,NA,0.048876704
6534,NA,0.048876704
6535,NA,0.048876704
6536,NA,0.048876704
6537,NA,0.048876704
6538,NA,0.048876704
6539,NA,5.19E-06
6540,NA,0.042887411
6541,NA,0.0852206
6542,NA,0.683900069
6543,NA,1.041909665
6544,NA,1.231384846
6545,NA,1.151873633
6546,NA,1.065497139
6547,NA,0.630152846
6548,NA,0.638207128
6549,NA,0.53687167
6550,NA,0.44608082
6551,NA,0.455752497
6552,NA,0.283677631
6553,NA,0.061645034
6554,NA,0.047594735
6555,NA,0.037076137
6556,NA,0.023064528
6557,NA,0.058995649
6558,NA,0.058995649
6559,NA,0.058995649
6560,NA,0.058995649
6561,NA,0.058995649
6562,NA,0.058995649
6563,NA,6.26E-06
6564,NA,0.051766392
6565,NA,0.102863822
6566,NA,0.825487909
6567,NA,1.257616236
6568,NA,1.486318467
6569,NA,1.390346046
6570,NA,1.286087026
6571,NA,0.760613398
6572,NA,0.770335158
6573,NA,0.648020219
6574,NA,0.538432938
6575,NA,0.550106942
6576,NA,0.342407415
6577,NA,0.074407406
6578,NA,0.057448274
6579,NA,0.04475201
6580,NA,0.027839578
6581,NA,0.064796805
6582,NA,0.064796805
6583,NA,0.064796805
6584,NA,0.064796805
6585,NA,0.064796805
6586,NA,0.064796805
6587,NA,6.88E-06
6588,NA,0.056856682
6589,NA,0.112978622
6590,NA,0.906659738
6591,NA,1.381280083
6592,NA,1.632471047
6593,NA,1.527061472
6594,NA,1.412550461
6595,NA,0.83540599
6596,NA,0.84608371
6597,NA,0.711741306
6598,NA,0.591378095
6599,NA,0.604200026
6600,NA,0.376077001
6601,NA,0.081724031
6602,NA,0.063097274
6603,NA,0.049152562
6604,NA,0.030577098
6605,NA,0.048599344
6606,NA,0.048599344
6607,NA,0.048599344
6608,NA,0.048599344
6609,NA,0.048599344
6610,NA,0.048599344
6611,NA,5.16E-06
6612,NA,0.042644039
6613,NA,0.084737
6614,NA,0.680019152
6615,NA,1.035997156
6616,NA,1.224397126
6617,NA,1.145337114
6618,NA,1.05945078
6619,NA,0.626576928
6620,NA,0.634585504
6621,NA,0.533825093
6622,NA,0.443549453
6623,NA,0.453166246
6624,NA,0.28206785
6625,NA,0.061295218
6626,NA,0.04732465
6627,NA,0.036865741
6628,NA,0.022933644
6629,NA,0.061021675
6630,NA,0.061021675
6631,NA,0.061021675
6632,NA,0.061021675
6633,NA,0.061021675
6634,NA,0.061021675
6635,NA,6.48E-06
6636,NA,0.053544152
6637,NA,0.106396368
6638,NA,0.853836786
6639,NA,1.30080525
6640,NA,1.537361565
6641,NA,1.438093262
6642,NA,1.330253783
6643,NA,0.786734357
6644,NA,0.796789982
6645,NA,0.670274507
6646,NA,0.556923784
6647,NA,0.568998696
6648,NA,0.354166359
6649,NA,0.076962703
6650,NA,0.059421161
6651,NA,0.046288882
6652,NA,0.028795644
6653,NA,0.044416783
6654,NA,0.044416783
6655,NA,0.044416783
6656,NA,0.044416783
6657,NA,0.044416783
6658,NA,0.044416783
6659,NA,4.71E-06
6660,NA,0.038974003
6661,NA,0.077444357
6662,NA,0.621495282
6663,NA,0.946837075
6664,NA,1.119022949
6665,NA,1.046767007
6666,NA,0.96827223
6667,NA,0.572652407
6668,NA,0.579971749
6669,NA,0.487882989
6670,NA,0.405376659
6671,NA,0.414165811
6672,NA,0.257792501
6673,NA,0.056020023
6674,NA,0.043251792
6675,NA,0.033692999
6676,NA,0.020959927
6677,NA,0.026827415
6678,NA,0.026827415
6679,NA,0.026827415
6680,NA,0.026827415
6681,NA,0.026827415
6682,NA,0.026827415
6683,NA,2.85E-06
6684,NA,0.023540016
6685,NA,0.04677583
6686,NA,0.375378646
6687,NA,0.571882732
6688,NA,0.675881752
6689,NA,0.632239687
6690,NA,0.584829411
6691,NA,0.345877904
6692,NA,0.350298734
6693,NA,0.29467779
6694,NA,0.244844565
6695,NA,0.250153149
6696,NA,0.155704803
6697,NA,0.033835688
6698,NA,0.026123769
6699,NA,0.020350327
6700,NA,0.012659644
6701,NA,0.04804919
6702,NA,0.04804919
6703,NA,0.04804919
6704,NA,0.04804919
6705,NA,0.04804919
6706,NA,0.04804919
6707,NA,5.10E-06
6708,NA,0.042161299
6709,NA,0.08377776
6710,NA,0.672321196
6711,NA,1.024269457
6712,NA,1.210536701
6713,NA,1.132371664
6714,NA,1.047457581
6715,NA,0.619483949
6716,NA,0.627401867
6717,NA,0.527782084
6718,NA,0.438528382
6719,NA,0.448036311
6720,NA,0.278874785
6721,NA,0.060601343
6722,NA,0.046788926
6723,NA,0.036448414
6724,NA,0.022674031
6725,NA,0.057996814
6726,NA,0.057996814
6727,NA,0.057996814
6728,NA,0.057996814
6729,NA,0.057996814
6730,NA,0.057996814
6731,NA,6.16E-06
6732,NA,0.050889954
6733,NA,0.101122271
6734,NA,0.811511862
6735,NA,1.236323976
6736,NA,1.46115413
6737,NA,1.366806584
6738,NA,1.264312737
6739,NA,0.747735719
6740,NA,0.757292884
6741,NA,0.637048816
6742,NA,0.529316919
6743,NA,0.540793275
6744,NA,0.336610235
6745,NA,0.07314764
6746,NA,0.056475637
6747,NA,0.043994329
6748,NA,0.027368236
6749,NA,0.063699753
6750,NA,0.063699753
6751,NA,0.063699753
6752,NA,0.063699753
6753,NA,0.063699753
6754,NA,0.063699753
6755,NA,6.76E-06
6756,NA,0.055894062
6757,NA,0.11106582
6758,NA,0.891309399
6759,NA,1.357894114
6760,NA,1.604832252
6761,NA,1.501207329
6762,NA,1.388635064
6763,NA,0.821262024
6764,NA,0.831758964
6765,NA,0.699691063
6766,NA,0.581365679
6767,NA,0.593970527
6768,NA,0.369709773
6769,NA,0.08034039
6770,NA,0.062028996
6771,NA,0.048320377
6772,NA,0.030059407
6773,NA,0.047776526
6774,NA,0.047776526
6775,NA,0.047776526
6776,NA,0.047776526
6777,NA,0.047776526
6778,NA,0.047776526
6779,NA,5.07E-06
6780,NA,0.041922047
6781,NA,0.083302348
6782,NA,0.668505986
6783,NA,1.018457052
6784,NA,1.203667287
6785,NA,1.125945812
6786,NA,1.04151359
6787,NA,0.615968573
6788,NA,0.62384156
6789,NA,0.524787088
6790,NA,0.436039872
6791,NA,0.445493847
6792,NA,0.277292258
6793,NA,0.06025745
6794,NA,0.046523413
6795,NA,0.03624158
6796,NA,0.022545363
6797,NA,0.059988539
6798,NA,0.059988539
6799,NA,0.059988539
6800,NA,0.059988539
6801,NA,0.059988539
6802,NA,0.059988539
6803,NA,6.37E-06
6804,NA,0.052637615
6805,NA,0.104595009
6806,NA,0.839380775
6807,NA,1.278781772
6808,NA,1.511333035
6809,NA,1.413745409
6810,NA,1.307731722
6811,NA,0.773414434
6812,NA,0.78329981
6813,NA,0.658926325
6814,NA,0.547494703
6815,NA,0.559365179
6816,NA,0.348170092
6817,NA,0.075659674
6818,NA,0.058415122
6819,NA,0.045505181
6820,NA,0.028308115
6821,NA,0.043664778
6822,NA,0.043664778
6823,NA,0.043664778
6824,NA,0.043664778
6825,NA,0.043664778
6826,NA,0.043664778
6827,NA,4.63E-06
6828,NA,0.038314148
6829,NA,0.076133174
6830,NA,0.610972963
6831,NA,0.930806508
6832,NA,1.100077164
6833,NA,1.029044562
6834,NA,0.951878753
6835,NA,0.56295703
6836,NA,0.570152451
6837,NA,0.479622814
6838,NA,0.398513369
6839,NA,0.407153715
6840,NA,0.253427907
6841,NA,0.055071568
6842,NA,0.042519511
6843,NA,0.033122554
6844,NA,0.020605062
6845,NA,0.026373209
6846,NA,0.026373209
6847,NA,0.026373209
6848,NA,0.026373209
6849,NA,0.026373209
6850,NA,0.026373209
6851,NA,2.80E-06
6852,NA,0.023141468
6853,NA,0.045983885
6854,NA,0.369023242
6855,NA,0.562200386
6856,NA,0.664438635
6857,NA,0.621535458
6858,NA,0.574927869
6859,NA,0.340021967
6860,NA,0.344367949
6861,NA,0.289688704
6862,NA,0.240699187
6863,NA,0.245917893
6864,NA,0.153068619
6865,NA,0.033262828
6866,NA,0.025681476
6867,NA,0.020005783
6868,NA,0.012445308
6869,NA,0.049406023
6870,NA,0.049406023
6871,NA,0.049406023
6872,NA,0.049406023
6873,NA,0.049406023
6874,NA,0.049406023
6875,NA,5.24E-06
6876,NA,0.043351868
6877,NA,0.086143513
6878,NA,0.691306492
6879,NA,1.053193219
6880,NA,1.244720357
6881,NA,1.164348062
6882,NA,1.077036139
6883,NA,0.636977203
6884,NA,0.645118711
6885,NA,0.542685822
6886,NA,0.450911736
6887,NA,0.460688153
6888,NA,0.286749771
6889,NA,0.06231263
6890,NA,0.048110171
6891,NA,0.03747766
6892,NA,0.02331431
6893,NA,0.059634553
6894,NA,0.059634553
6895,NA,0.059634553
6896,NA,0.059634553
6897,NA,0.059634553
6898,NA,0.059634553
6899,NA,6.33E-06
6900,NA,0.052327006
6901,NA,0.103977805
6902,NA,0.834427684
6903,NA,1.271235825
6904,NA,1.502414829
6905,NA,1.405403057
6906,NA,1.300014945
6907,NA,0.768850602
6908,NA,0.778677646
6909,NA,0.655038075
6910,NA,0.544263998
6911,NA,0.556064428
6912,NA,0.34611558
6913,NA,0.075213215
6914,NA,0.058070421
6915,NA,0.04523666
6916,NA,0.028141072
6917,NA,0.065498534
6918,NA,0.065498534
6919,NA,0.065498534
6920,NA,0.065498534
6921,NA,0.065498534
6922,NA,0.065498534
6923,NA,6.95E-06
6924,NA,0.057472422
6925,NA,0.114202145
6926,NA,0.916478578
6927,NA,1.396238912
6928,NA,1.650150196
6929,NA,1.543599068
6930,NA,1.427847939
6931,NA,0.844453175
6932,NA,0.855246531
6933,NA,0.71944924
6934,NA,0.597782534
6935,NA,0.610743323
6936,NA,0.380149797
6937,NA,0.082609076
6938,NA,0.063780598
6939,NA,0.049684869
6940,NA,0.030908238
6941,NA,0.04912566
6942,NA,0.04912566
6943,NA,0.04912566
6944,NA,0.04912566
6945,NA,0.04912566
6946,NA,0.04912566
6947,NA,5.21E-06
6948,NA,0.04310586
6949,NA,0.085654675
6950,NA,0.687383546
6951,NA,1.04721668
6952,NA,1.237656962
6953,NA,1.157740755
6954,NA,1.070924299
6955,NA,0.633362559
6956,NA,0.641457866
6957,NA,0.539606251
6958,NA,0.448352954
6959,NA,0.458073894
6960,NA,0.285122556
6961,NA,0.061959026
6962,NA,0.047837161
6963,NA,0.037264986
6964,NA,0.023182008
6965,NA,0.061682521
6966,NA,0.061682521
6967,NA,0.061682521
6968,NA,0.061682521
6969,NA,0.061682521
6970,NA,0.061682521
6971,NA,6.55E-06
6972,NA,0.054124018
6973,NA,0.107548608
6974,NA,0.863083571
6975,NA,1.314892563
6976,NA,1.554010708
6977,NA,1.453667361
6978,NA,1.344660014
6979,NA,0.795254443
6980,NA,0.805418968
6981,NA,0.67753337
6982,NA,0.562955094
6983,NA,0.575160774
6984,NA,0.358001869
6985,NA,0.077796185
6986,NA,0.060064673
6987,NA,0.046790176
6988,NA,0.029107491
6989,NA,0.044897803
6990,NA,0.044897803
6991,NA,0.044897803
6992,NA,0.044897803
6993,NA,0.044897803
6994,NA,0.044897803
6995,NA,4.77E-06
6996,NA,0.03939608
6997,NA,0.078283055
6998,NA,0.628225881
6999,NA,0.957091023
7000,NA,1.131141616
7001,NA,1.058103165
7002,NA,0.978758315
7003,NA,0.578854053
7004,NA,0.586252661
7005,NA,0.493166609
7006,NA,0.409766761
7007,NA,0.418651097
7008,NA,0.260584313
7009,NA,0.056626702
7010,NA,0.043720195
7011,NA,0.034057883
7012,NA,0.021186916
7013,NA,0.027117948
7014,NA,0.027117948
7015,NA,0.027117948
7016,NA,0.027117948
7017,NA,0.027117948
7018,NA,0.027117948
7019,NA,2.88E-06
7020,NA,0.023794947
7021,NA,0.047282398
7022,NA,0.379443879
7023,NA,0.578076042
7024,NA,0.683201339
7025,NA,0.639086644
7026,NA,0.591162929
7027,NA,0.349623653
7028,NA,0.354092359
7029,NA,0.297869058
7030,NA,0.247496154
7031,NA,0.252862229
7032,NA,0.157391037
7033,NA,0.034202118
7034,NA,0.026406681
7035,NA,0.020570715
7036,NA,0.012796744
7037,NA,0.053408554
7038,NA,0.053408554
7039,NA,0.053408554
7040,NA,0.053408554
7041,NA,0.053408554
7042,NA,0.053408554
7043,NA,5.67E-06
7044,NA,0.046863933
7045,NA,0.093122257
7046,NA,0.747311307
7047,NA,1.138515565
7048,NA,1.345558892
7049,NA,1.258675396
7050,NA,1.164290072
7051,NA,0.68858064
7052,NA,0.697381716
