"","V1","N02BA"
"965",NA,0.0294310935302629
"966",NA,0.0294310935302629
"967",NA,0.0294310935302629
"968",NA,0.0294310935302629
"969",NA,0.0294310935302629
"970",NA,0.0294310935302629
"971",NA,0.0294310935339738
"972",NA,0.0313198938985753
"973",NA,0.0350626758661336
"974",NA,0.196183235475542
"975",NA,0.208951996051024
"976",NA,0.199513329334059
"977",NA,0.189180200285558
"978",NA,0.188628198406857
"979",NA,0.167020372519765
"980",NA,0.161880507623506
"981",NA,0.15555213413291
"982",NA,0.167132521782468
"983",NA,0.186100198604503
"984",NA,0.154977745772592
"985",NA,0.0289500969408846
"986",NA,0.027405834729999
"987",NA,0.0214260479919102
"988",NA,0.00728821049418006
"989",NA,0.0328159121531688
"990",NA,0.0328159121531688
"991",NA,0.0328159121531688
"992",NA,0.0328159121531688
"993",NA,0.0328159121531688
"994",NA,0.0328159121531688
"995",NA,0.0328159121573065
"996",NA,0.0349219401503166
"997",NA,0.0390951729297771
"998",NA,0.218745926469566
"999",NA,0.232983199879709
"1000",NA,0.222459008601921
"1001",NA,0.21093748444332
"1002",NA,0.210321997793421
"1003",NA,0.186229093620401
"1004",NA,0.180498101846638
"1005",NA,0.173441913182555
"1006",NA,0.186354140973777
"1007",NA,0.207503257152609
"1008",NA,0.172801465420917
"1009",NA,0.0322795969868029
"1010",NA,0.0305577318783328
"1011",NA,0.0238902203198503
"1012",NA,0.00812641484370558
"1013",NA,0.033248427475148
"1014",NA,0.033248427475148
"1015",NA,0.033248427475148
"1016",NA,0.033248427475148
"1017",NA,0.033248427475148
"1018",NA,0.033248427475148
"1019",NA,0.0332484274793403
"1020",NA,0.0353822130239688
"1021",NA,0.0396104492149108
"1022",NA,0.221629008444464
"1023",NA,0.236053929812231
"1024",NA,0.22539102918034
"1025",NA,0.213717650771645
"1026",NA,0.213094051977694
"1027",NA,0.188683602153127
"1028",NA,0.182877075628396
"1029",NA,0.175727886053725
"1030",NA,0.188810297636717
"1031",NA,0.210238160197821
"1032",NA,0.175078997159366
"1033",NA,0.0327050436487437
"1034",NA,0.0309604842742018
"1035",NA,0.0242050945883322
"1036",NA,0.00823352138751448
"1037",NA,0.0325772174279028
"1038",NA,0.0325772174279028
"1039",NA,0.0325772174279028
"1040",NA,0.0325772174279028
"1041",NA,0.0325772174279028
"1042",NA,0.0325772174279028
"1043",NA,0.0325772174320104
"1044",NA,0.0346679267049177
"1045",NA,0.0388108044344526
"1046",NA,0.217154823391949
"1047",NA,0.231288538441463
"1048",NA,0.220840897494928
"1049",NA,0.209403178017142
"1050",NA,0.208792168262967
"1051",NA,0.184874509840107
"1052",NA,0.179185203865006
"1053",NA,0.17218034014983
"1054",NA,0.184998647630356
"1055",NA,0.205993930435538
"1056",NA,0.17154455084479
"1057",NA,0.0320448032837208
"1058",NA,0.0303354625907566
"1059",NA,0.0237164488412709
"1060",NA,0.00806730533763847
"1061",NA,0.0312424104782704
"1062",NA,0.0312424104782704
"1063",NA,0.0312424104782704
"1064",NA,0.0312424104782704
"1065",NA,0.0312424104782704
"1066",NA,0.0312424104782704
"1067",NA,0.0312424104822097
"1068",NA,0.0332474558007503
"1069",NA,0.0372205847788118
"1070",NA,0.208257201363571
"1071",NA,0.221811806760335
"1072",NA,0.211792243619204
"1073",NA,0.20082316906116
"1074",NA,0.200237194596385
"1075",NA,0.17729952953092
"1076",NA,0.17184333509062
"1077",NA,0.165125486090219
"1078",NA,0.177418580944916
"1079",NA,0.197553610738621
"1080",NA,0.164515747382802
"1081",NA,0.0307318112758129
"1082",NA,0.0290925084809997
"1083",NA,0.0227446997714189
"1084",NA,0.00773675852978669
"1085",NA,0.032180136338394
"1086",NA,0.032180136338394
"1087",NA,0.032180136338394
"1088",NA,0.032180136338394
"1089",NA,0.032180136338394
"1090",NA,0.032180136338394
"1091",NA,0.0321801363424516
"1092",NA,0.0342453621277722
"1093",NA,0.0383377426530511
"1094",NA,0.214507940672288
"1095",NA,0.228469381003032
"1096",NA,0.218149085513765
"1097",NA,0.206850779481028
"1098",NA,0.206247217275724
"1099",NA,0.18262108927243
"1100",NA,0.177001129791398
"1101",NA,0.170081647798035
"1102",NA,0.182743713957114
"1103",NA,0.203483086944667
"1104",NA,0.169453608077824
"1105",NA,0.031654211747499
"1106",NA,0.0299657060710983
"1107",NA,0.0234273709491515
"1108",NA,0.00796897360013022
"1109",NA,0.0336461873208744
"1110",NA,0.0336461873208744
"1111",NA,0.0336461873208744
"1112",NA,0.0336461873208744
"1113",NA,0.0336461873208744
"1114",NA,0.0336461873208744
"1115",NA,0.0336461873251168
"1116",NA,0.0358054999178945
"1117",NA,0.0400843196312079
"1118",NA,0.224280415650812
"1119",NA,0.238877906217593
"1120",NA,0.228087442448663
"1121",NA,0.216274412286561
"1122",NA,0.215643353213165
"1123",NA,0.190940874637356
"1124",NA,0.185064883080138
"1125",NA,0.177830165835191
"1126",NA,0.19106908581296
"1127",NA,0.212753295634785
"1128",NA,0.177173514109141
"1129",NA,0.0330963028481727
"1130",NA,0.0313308728424348
"1131",NA,0.024494666619865
"1132",NA,0.00833202120977917
"1133",NA,0.0303896955304885
"1134",NA,0.0303896955304885
"1135",NA,0.0303896955304885
"1136",NA,0.0303896955304885
"1137",NA,0.0303896955304885
"1138",NA,0.0303896955304885
"1139",NA,0.0303896955343203
"1140",NA,0.0323400161345077
"1141",NA,0.0362047044891604
"1142",NA,0.202573131989044
"1143",NA,0.215757784669095
"1144",NA,0.206011690544275
"1145",NA,0.195342000499007
"1146",NA,0.194772019332364
"1147",NA,0.172460403587969
"1148",NA,0.167153127828591
"1149",NA,0.160618632486627
"1150",NA,0.172576205671369
"1151",NA,0.192161679889295
"1152",NA,0.160025535686864
"1153",NA,0.0298930323709162
"1154",NA,0.0282984718983399
"1155",NA,0.0221239171499439
"1156",NA,0.00752559525701949
"1157",NA,0.0308823456945954
"1158",NA,0.0308823456945954
"1159",NA,0.0308823456945954
"1160",NA,0.0308823456945954
"1161",NA,0.0308823456945954
"1162",NA,0.0308823456945954
"1163",NA,0.0308823456984894
"1164",NA,0.032864283126255
"1165",NA,0.036791622301158
"1166",NA,0.205857063761836
"1167",NA,0.21925545406555
"1168",NA,0.209351365107739
"1169",NA,0.198508707730616
"1170",NA,0.19792948654658
"1171",NA,0.175256175136398
"1172",NA,0.169862862638969
"1173",NA,0.16322243598883
"1174",NA,0.175373854498079
"1175",NA,0.195276830649445
"1176",NA,0.162619724442008
"1177",NA,0.0303776310826213
"1178",NA,0.0287572210427894
"1179",NA,0.0224825700164615
"1180",NA,0.00764759337755522
"1181",NA,0.0312893765163879
"1182",NA,0.0312893765163879
"1183",NA,0.0312893765163879
"1184",NA,0.0312893765163879
"1185",NA,0.0312893765163879
"1186",NA,0.0312893765163879
"1187",NA,0.0312893765203331
"1188",NA,0.0332974359800177
"1189",NA,0.0372765376767066
"1190",NA,0.208570269897905
"1191",NA,0.222145251639003
"1192",NA,0.212110626305896
"1193",NA,0.201125062175955
"1194",NA,0.200538206828476
"1195",NA,0.177566060068567
"1196",NA,0.172101663449493
"1197",NA,0.16537371565238
"1198",NA,0.177685290449972
"1199",NA,0.197850588797298
"1200",NA,0.164763060337988
"1201",NA,0.0307780097412227
"1202",NA,0.0291362426180696
"1203",NA,0.0227788913853207
"1204",NA,0.00774838903109735
"1205",NA,0.030657715247429
"1206",NA,0.030657715247429
"1207",NA,0.030657715247429
"1208",NA,0.030657715247429
"1209",NA,0.030657715247429
"1210",NA,0.030657715247429
"1211",NA,0.0306577152512946
"1212",NA,0.0326252365626468
"1213",NA,0.0365240092561122
"1214",NA,0.204359711043151
"1215",NA,0.217660644811827
"1216",NA,0.207828595716317
"1217",NA,0.197064805113084
"1218",NA,0.196489797038857
"1219",NA,0.173981405616658
"1220",NA,0.168627322723416
"1221",NA,0.162035196873436
"1222",NA,0.174098229008138
"1223",NA,0.19385643589628
"1224",NA,0.161436869299437
"1225",NA,0.0301566718031214
"1226",NA,0.0285480482200386
"1227",NA,0.0223190374336004
"1228",NA,0.00759196669889759
"1229",NA,0.0294015572755984
"1230",NA,0.0294015572755984
"1231",NA,0.0294015572755984
"1232",NA,0.0294015572755984
"1233",NA,0.0294015572755984
"1234",NA,0.0294015572755984
"1235",NA,0.0294015572793056
"1236",NA,0.0312884620946125
"1237",NA,0.0350274879067553
"1238",NA,0.195986351251789
"1239",NA,0.208742297442249
"1240",NA,0.199313103117588
"1241",NA,0.188990344119752
"1242",NA,0.188438896215305
"1243",NA,0.166852755361679
"1244",NA,0.161718048695723
"1245",NA,0.155396026190722
"1246",NA,0.166964792074396
"1247",NA,0.185913433445626
"1248",NA,0.154822214271128
"1249",NA,0.028921043401473
"1250",NA,0.0273783309706485
"1251",NA,0.0214045453858554
"1252",NA,0.00728089624195959
"1253",NA,0.0302840308159934
"1254",NA,0.0302840308159934
"1255",NA,0.0302840308159934
"1256",NA,0.0302840308159934
"1257",NA,0.0302840308159934
"1258",NA,0.0302840308159934
"1259",NA,0.0302840308198119
"1260",NA,0.0322275701717572
"1261",NA,0.0360788210376665
"1262",NA,0.201868786921338
"1263",NA,0.215007596675461
"1264",NA,0.205295389637536
"1265",NA,0.194662798014371
"1266",NA,0.194094798667427
"1267",NA,0.17186076022239
"1268",NA,0.166571937815968
"1269",NA,0.160060162859077
"1270",NA,0.171976159662925
"1271",NA,0.191493535352538
"1272",NA,0.159469128251873
"1273",NA,0.029789094550029
"1274",NA,0.0282000783507381
"1275",NA,0.0220469924770127
"1276",NA,0.00749942882591981
"1277",NA,0.0316636997106303
"1278",NA,0.0316636997106303
"1279",NA,0.0316636997106303
"1280",NA,0.0316636997106303
"1281",NA,0.0316636997106303
"1282",NA,0.0316636997106303
"1283",NA,0.0316636997146227
"1284",NA,0.033695782127618
"1285",NA,0.0377224868839761
"1286",NA,0.211065451916354
"1287",NA,0.224802834800998
"1288",NA,0.214648162556578
"1289",NA,0.203531175179724
"1290",NA,0.202937299124494
"1291",NA,0.179690330418252
"1292",NA,0.174160561758416
"1293",NA,0.16735212571927
"1294",NA,0.179810987184654
"1295",NA,0.200217528398748
"1296",NA,0.166734164971746
"1297",NA,0.0311462153177296
"1298",NA,0.0294848072946238
"1299",NA,0.0230514013658308
"1300",NA,0.00784108508500669
"1301",NA,0.0285990856675128
"1302",NA,0.0285990856675128
"1303",NA,0.0285990856675128
"1304",NA,0.0285990856675128
"1305",NA,0.0285990856675128
"1306",NA,0.0285990856675128
"1307",NA,0.0285990856711188
"1308",NA,0.0304344902367195
"1309",NA,0.0340714649218415
"1310",NA,0.190637196410172
"1311",NA,0.203044988094523
"1312",NA,0.193873149550773
"1313",NA,0.183832134847474
"1314",NA,0.183295737890244
"1315",NA,0.162298758522208
"1316",NA,0.157304196008368
"1317",NA,0.151154723668598
"1318",NA,0.162407737360127
"1319",NA,0.180839203856242
"1320",NA,0.150596573088624
"1321",NA,0.0281316867021544
"1322",NA,0.0266310803037953
"1323",NA,0.0208203402774279
"1324",NA,0.00708217504971721
"1325",NA,0.0303323722177419
"1326",NA,0.0303323722177419
"1327",NA,0.0303323722177419
"1328",NA,0.0303323722177419
"1329",NA,0.0303323722177419
"1330",NA,0.0303323722177419
"1331",NA,0.0303323722215665
"1332",NA,0.0322790139814177
"1333",NA,0.0361364124723401
"1334",NA,0.202191023422428
"1335",NA,0.215350806226165
"1336",NA,0.205623095911773
"1337",NA,0.194973531832517
"1338",NA,0.194404625806908
"1339",NA,0.17213509589802
"1340",NA,0.166837831118445
"1341",NA,0.160315661629492
"1342",NA,0.172250679546884
"1343",NA,0.191799210180997
"1344",NA,0.159723683573195
"1345",NA,0.0298366459013043
"1346",NA,0.0282450932077488
"1347",NA,0.0220821853655404
"1348",NA,0.0075113999173495
"1349",NA,0.0307321543622978
"1350",NA,0.0307321543622978
"1351",NA,0.0307321543622978
"1352",NA,0.0307321543622978
"1353",NA,0.0307321543622978
"1354",NA,0.0307321543622978
"1355",NA,0.0307321543661728
"1356",NA,0.0327044529593191
"1357",NA,0.036612692150403
"1358",NA,0.2048559109681
"1359",NA,0.218189140350741
"1360",NA,0.208333218340171
"1361",NA,0.197543292487176
"1362",NA,0.196966888252415
"1363",NA,0.174403844853672
"1364",NA,0.169036761866057
"1365",NA,0.162428629865278
"1366",NA,0.174520951900663
"1367",NA,0.194327133121539
"1368",NA,0.16182884950934
"1369",NA,0.0302298943488426
"1370",NA,0.0286173649131966
"1371",NA,0.0223732296451814
"1372",NA,0.00761040053444659
"1373",NA,0.0301117421398887
"1374",NA,0.0301117421398887
"1375",NA,0.0301117421398887
"1376",NA,0.0301117421398887
"1377",NA,0.0301117421398887
"1378",NA,0.0301117421398887
"1379",NA,0.0301117421436854
"1380",NA,0.0320442245189707
"1381",NA,0.0358735652594721
"1382",NA,0.200720336562901
"1383",NA,0.213784398402789
"1384",NA,0.204127445016625
"1385",NA,0.193555343198976
"1386",NA,0.192990575253298
"1387",NA,0.170883028326891
"1388",NA,0.165624294524463
"1389",NA,0.159149565662698
"1390",NA,0.170997771249244
"1391",NA,0.190404110768045
"1392",NA,0.158561893506504
"1393",NA,0.0296196216125073
"1394",NA,0.0280396454745922
"1395",NA,0.0219215650803416
"1396",NA,0.00745676387580765
"1397",NA,0.0288779546697705
"1398",NA,0.0288779546697705
"1399",NA,0.0288779546697705
"1400",NA,0.0288779546697705
"1401",NA,0.0288779546697705
"1402",NA,0.0288779546697705
"1403",NA,0.0288779546734117
"1404",NA,0.0307312562251572
"1405",NA,0.0344036949636922
"1406",NA,0.192496095165683
"1407",NA,0.205024874930824
"1408",NA,0.195763602008181
"1409",NA,0.185624677609987
"1410",NA,0.18508305025882
"1411",NA,0.163881329845743
"1412",NA,0.158838065471951
"1413",NA,0.15262862977406
"1414",NA,0.163991371333712
"1415",NA,0.182602562620041
"1416",NA,0.152065036681093
"1417",NA,0.0284059981082483
"1418",NA,0.0268907593326881
"1419",NA,0.0210233589189094
"1420",NA,0.0071512331697176
"1421",NA,0.0297447125308566
"1422",NA,0.0297447125308566
"1423",NA,0.0297447125308566
"1424",NA,0.0297447125308566
"1425",NA,0.0297447125308566
"1426",NA,0.0297447125308566
"1427",NA,0.0297447125346071
"1428",NA,0.031653640037266
"1429",NA,0.0354363052507153
"1430",NA,0.198273772484634
"1431",NA,0.211178597522906
"1432",NA,0.201639351966773
"1433",NA,0.191196112649965
"1434",NA,0.190638228615464
"1435",NA,0.168800148804821
"1436",NA,0.163605513286794
"1437",NA,0.157209704375648
"1438",NA,0.1689134931349
"1439",NA,0.188083290338306
"1440",NA,0.156629195308216
"1441",NA,0.0292585904210999
"1442",NA,0.027697872485566
"1443",NA,0.021654364882378
"1444",NA,0.00736587397919298
"1445",NA,0.0310998113586211
"1446",NA,0.0310998113586211
"1447",NA,0.0310998113586211
"1448",NA,0.0310998113586211
"1449",NA,0.0310998113586211
"1450",NA,0.0310998113586211
"1451",NA,0.0310998113625425
"1452",NA,0.0330957050921722
"1453",NA,0.0370506995957854
"1454",NA,0.20730665711553
"1455",NA,0.220799395493482
"1456",NA,0.210825564447325
"1457",NA,0.199906555820539
"1458",NA,0.199323255907488
"1459",NA,0.176490284775528
"1460",NA,0.171058993936196
"1461",NA,0.164371807081856
"1462",NA,0.176608792805497
"1463",NA,0.196651920678744
"1464",NA,0.163764851392829
"1465",NA,0.0305915426740606
"1466",NA,0.0289597221167508
"1467",NA,0.0226408865856102
"1468",NA,0.00770144579500094
"1469",NA,0.0280897740130504
"1470",NA,0.0280897740130504
"1471",NA,0.0280897740130504
"1472",NA,0.0280897740130504
"1473",NA,0.0280897740130504
"1474",NA,0.0280897740130504
"1475",NA,0.0280897740165922
"1476",NA,0.0298924924695395
"1477",NA,0.0334646974758105
"1478",NA,0.187242201652838
"1479",NA,0.19942902708028
"1480",NA,0.190420526774595
"1481",NA,0.180558329180012
"1482",NA,0.180031484738723
"1483",NA,0.159408433629268
"1484",NA,0.154502817626754
"1485",NA,0.148462859205291
"1486",NA,0.159515471699118
"1487",NA,0.177618698306573
"1488",NA,0.147914648544328
"1489",NA,0.0276306988012242
"1490",NA,0.0261568162057282
"1491",NA,0.0204495577259699
"1492",NA,0.00695605093743969
"1493",NA,0.0373124845575475
"1494",NA,0.0373124845575475
"1495",NA,0.0373124845575475
"1496",NA,0.0373124845575475
"1497",NA,0.0373124845575475
"1498",NA,0.0373124845575475
"1499",NA,0.0373124845622521
"1500",NA,0.0397070892467166
"1501",NA,0.0444521556922834
"1502",NA,0.248719400677514
"1503",NA,0.26490752434685
"1504",NA,0.252941264725594
"1505",NA,0.239841013535237
"1506",NA,0.239141190351516
"1507",NA,0.211746976510793
"1508",NA,0.205230700471904
"1509",NA,0.197207643567837
"1510",NA,0.211889158371228
"1511",NA,0.235936214175899
"1512",NA,0.196479438997308
"1513",NA,0.0367026812624386
"1514",NA,0.0347448790544703
"1515",NA,0.0271637574052546
"1516",NA,0.00923992991414409
"1517",NA,0.0378042649230277
"1518",NA,0.0378042649230277
"1519",NA,0.0378042649230277
"1520",NA,0.0378042649230277
"1521",NA,0.0378042649230277
"1522",NA,0.0378042649230277
"1523",NA,0.0378042649277944
"1524",NA,0.040230430618739
"1525",NA,0.0450380372713839
"1526",NA,0.251997534503702
"1527",NA,0.268399018432184
"1528",NA,0.256275042925756
"1529",NA,0.243002129786062
"1530",NA,0.242293082898662
"1531",NA,0.214537811984031
"1532",NA,0.207935651109276
"1533",NA,0.199806849924083
"1534",NA,0.214681867808318
"1535",NA,0.239045864980806
"1536",NA,0.199069047581813
"1537",NA,0.037186424390761
"1538",NA,0.0352028182542473
"1539",NA,0.0275217770521095
"1540",NA,0.00936171264086607
"1541",NA,0.0370410828909144
"1542",NA,0.0370410828909144
"1543",NA,0.0370410828909144
"1544",NA,0.0370410828909144
"1545",NA,0.0370410828909144
"1546",NA,0.0370410828909144
"1547",NA,0.0370410828955849
"1548",NA,0.0394182698253756
"1549",NA,0.0441288218461626
"1550",NA,0.246910278056271
"1551",NA,0.262980653368841
"1552",NA,0.251101433322759
"1553",NA,0.238096470078206
"1554",NA,0.237401737233032
"1555",NA,0.210206782042079
"1556",NA,0.203737903762898
"1557",NA,0.195773204565135
"1558",NA,0.210347929707275
"1559",NA,0.234220073251333
"1560",NA,0.19505029677225
"1561",NA,0.0364357151522306
"1562",NA,0.0344921535071323
"1563",NA,0.0269661750378721
"1564",NA,0.00917272097836809
"1565",NA,0.0355233751562337
"1566",NA,0.0355233751562337
"1567",NA,0.0355233751562337
"1568",NA,0.0355233751562337
"1569",NA,0.0355233751562337
"1570",NA,0.0355233751562337
"1571",NA,0.0355233751607128
"1572",NA,0.0378031601057735
"1573",NA,0.0423207036970386
"1574",NA,0.236793466950025
"1575",NA,0.252205380603066
"1576",NA,0.240812895358961
"1577",NA,0.228340792705002
"1578",NA,0.227674525588428
"1579",NA,0.201593846509736
"1580",NA,0.195390021674807
"1581",NA,0.18775166513858
"1582",NA,0.201729210842305
"1583",NA,0.224623225938907
"1584",NA,0.187058377504263
"1585",NA,0.0349428115330783
"1586",NA,0.0330788846694545
"1587",NA,0.0258612728796317
"1588",NA,0.00879688127578877
"1589",NA,0.0365895921034197
"1590",NA,0.0365895921034197
"1591",NA,0.0365895921034197
"1592",NA,0.0365895921034197
"1593",NA,0.0365895921034197
"1594",NA,0.0365895921034197
"1595",NA,0.0365895921080332
"1596",NA,0.0389378036970621
"1597",NA,0.0435909391772024
"1598",NA,0.243900708487031
"1599",NA,0.259775203284267
"1600",NA,0.248040778098239
"1601",NA,0.235194331307266
"1602",NA,0.234508066505002
"1603",NA,0.207644588440979
"1604",NA,0.201254558800136
"1605",NA,0.193386940681873
"1606",NA,0.207784015668608
"1607",NA,0.231365183570307
"1608",NA,0.192672844354076
"1609",NA,0.0359916031435331
"1610",NA,0.034071731415392
"1611",NA,0.0266374864938729
"1612",NA,0.00906091541830417
"1613",NA,0.0382565274727324
"1614",NA,0.0382565274727324
"1615",NA,0.0382565274727324
"1616",NA,0.0382565274727324
"1617",NA,0.0382565274727324
"1618",NA,0.0382565274727324
"1619",NA,0.0382565274775562
"1620",NA,0.0407117180386741
