"","V1","M01AB","M01AE","N02BA","N02BE","N05B","N05C","R03","R06"
"1",NA,0.0778825586391492,0.0605201528651889,0.0529614318476137,0.699789356811024,0.117190436074635,0.00557990996807205,0.136090593366622,0.0415555260307689
"2",NA,0.072332065845913,0.0504534337958732,0.0439022617283525,0.647570821624411,0.102012770107374,0.00980634821515911,0.145741851253806,0.0507621563161918
"3",NA,0.0516989674916406,0.0205442737940122,0.0094048674158748,0.283754196904442,0.0442943500220708,0.0119815397004853,0.0545392654337443,0.0437269358580762
"4",NA,0.0827303769378888,0.0283324810990397,0.0181378328955634,0.608554551425386,-0.0115198865717898,0.0119829654721121,0.12192763385375,0.16975986912917
"5",NA,0.0823403435346961,0.0300536401427927,0.0306247231198878,0.579541832317054,0.0863521951508274,0.0140174807530289,0.102029416979217,0.169950377299829
"6",NA,0.0822499197235015,0.0301488845179661,0.030734710546244,0.579724352793148,0.0863027710527655,0.0140128214445798,0.101999378669837,0.16994127984088
"7",NA,0.0821380826865283,0.0303443861885711,0.0309135864274727,0.578449283609898,0.0865048749499595,0.0140068750680968,0.10204194979218,0.169930490699071
"8",NA,0.0821188229012264,0.0303823421291606,0.0310371133720568,0.576720142439906,0.0866224195990583,0.01400439076905,0.102117749169384,0.169914687613572
"9",NA,0.082048147138253,0.0302794695745275,0.0310298498859974,0.576482999107718,0.0866880155153267,0.0140015824309965,0.102095960149804,0.169893120213992
"10",NA,0.0820032334513647,0.0301310000530717,0.0310012263282146,0.575633445688472,0.0867477738629996,0.014005298078266,0.101866812293887,0.169912522374921
"11",NA,92.9497189972677,2.53520225265474,2.4075990467578,-48.7097962963888,3.82629074528249,-0.656399554599463,25.1108866549574,-0.822968252044689
"12",NA,0.0542302037866978,0.0307790757396413,0.0369025361205124,0.339246080706937,0.0657769835796295,0.0128988608355922,0.053366168515954,0.032783163917709
"13",NA,0.07571887573863,0.0464394387210637,0.0534322447722658,0.442926874614711,0.129904572404954,0.00705397334358884,0.105217938952751,0.0322746464966502
"14",NA,0.376275451130548,0.208451803435879,0.295493914255807,2.24154362268453,0.7909703333385,0.0675591997994199,0.547031745767064,0.177752239380313
"15",NA,0.394815502356789,0.24992211549035,0.305337658296121,2.11841586869429,0.812529630300434,0.0660218169933965,0.436792638547664,0.236795923752562
